Time,Silences,Pitch,Intensity,Harmonicity,Jitter,Shimmer
0.3600151409196184,1.0,0.0,0.0,0.0,0.0,0.0
0.3700155615007189,1.0,0.0,0.0,0.0,0.0,0.0
0.3800159820818194,1.0,0.0,0.0,0.0,0.0,0.0
0.3900164026629199,1.0,0.0,0.0,0.0,0.0,0.0
0.40001682324402044,1.0,0.0,0.0,0.0,0.0,0.0
0.41001724382512095,1.0,0.0,0.0,0.0,0.0,0.0
0.42001766440622146,1.0,0.0,0.0,0.0,0.0,0.0
0.43001808498732197,1.0,0.0,0.0,0.0,0.0,0.0
0.4400185055684225,1.0,0.0,0.0,0.0,0.0,0.0
0.450018926149523,1.0,0.0,0.0,0.0,0.0,0.0
0.4600193467306235,1.0,0.0,0.0,0.0,0.0,0.0
0.470019767311724,1.0,0.0,0.0,0.0,0.0,0.0
0.4800201878928245,1.0,0.0,0.0,0.0,0.0,0.0
0.49002060847392503,1.0,0.0,0.0,0.0,0.0,0.0
0.5000210290550255,1.0,0.0,0.0,0.0,0.0,0.0
0.5100214496361261,1.0,0.0,0.0,0.0,0.0,0.0
0.5200218702172266,1.0,0.0,0.0,0.0,0.0,0.0
0.5300222907983271,1.0,0.0,0.0,0.0,0.0,0.0
0.5400227113794276,1.0,0.0,0.0,0.0,0.0,0.0
0.5500231319605281,1.0,0.0,0.0,0.0,0.0,0.0
0.5600235525416286,1.0,0.0,0.0,0.0,0.0,0.0
0.5700239731227291,1.0,0.0,0.0,0.0,0.0,0.0
0.5800243937038296,1.0,0.0,0.0,0.0,0.0,0.0
0.5900248142849301,1.0,0.0,0.0,0.0,0.0,0.0
0.6000252348660307,1.0,0.0,0.0,0.0,0.0,0.0
0.6100256554471312,1.0,0.0,0.0,0.0,0.0,0.0
0.6200260760282317,1.0,0.0,0.0,0.0,0.0,0.0
0.6300264966093322,1.0,0.0,0.0,0.0,0.0,0.0
0.6400269171904327,1.0,0.0,0.0,0.0,0.0,0.0
0.6500273377715332,1.0,0.0,0.0,0.0,0.0,0.0
0.6600277583526337,1.0,0.0,0.0,0.0,0.0,0.0
0.6700281789337342,1.0,0.0,0.0,0.0,0.0,0.0
0.6800285995148347,1.0,0.0,0.0,0.0,0.0,0.0
0.6900290200959353,1.0,0.0,-0.0,-0.0,-0.0,0.0
0.7000294406770358,0.0,0.4359065577271687,-0.14027727336494658,-0.5215339112842828,-0.12050183411296156,0.48060715523054487
0.7100298612581363,0.0,0.7959600194397755,-0.21493510532509547,-0.9766303816406315,-0.22565311610962227,0.6652855703787895
0.7200302818392368,0.0,0.7579018164131051,-0.13366153591400276,-0.9766303816406315,-0.22565311610962227,0.3094059846810926
0.7300307024203373,0.0,0.7198436133864345,-0.06152132498882343,-0.9766303816406315,-0.22565311610962227,0.07748045469159316
0.7400311230014378,0.0,0.6817854103597641,0.020108677271167136,-0.9334792440117566,-0.21146472052799595,0.1421387230364323
0.7500315435825383,0.0,0.6437272073330937,0.10782302136695698,-0.7883549256718676,-0.07578940073513245,0.28784497713908536
0.7600319641636388,0.0,0.5702956005188776,0.1663177111754283,-0.5906555121796822,0.21330642099565558,0.01124841071499616
0.7700323847447393,0.0,0.44051515147544074,0.1742099852963136,-0.45949687687168334,0.41740363930263674,-0.27017916803351316
0.7800328053258399,0.0,0.3052450615286624,0.136727223154936,-0.4664228431934602,0.46991500559753624,-0.1974318469411074
0.7900332259069404,0.0,0.17554585481100768,0.06557656362955838,-0.6282051840422651,0.44467274299870063,0.001685500205399525
0.8000336464880409,0.0,0.08398142682280364,-0.019983477277573103,-0.8264420092305254,0.31298141450108574,0.12640620289168433
0.8100340670691414,0.0,0.09795030446883382,-0.084281682239151,-0.9052548624185851,0.20787913091277335,0.22711600114199904
0.8200344876502419,0.0,0.16947349175353124,-0.10321016644474469,-0.9052548624185851,0.18212453562062467,0.3280647514033976
0.8300349082313424,0.0,0.2410673760813224,-0.09289989643268473,-0.9052548624185851,0.15997056905726662,0.40794496245019485
0.8400353288124429,0.0,0.3126612604091135,-0.07935026385239653,-0.9052548624185851,0.1388620653016489,0.4182489904915604
0.8500357493935434,0.0,0.38425514473690453,-0.06280506126321092,-0.8639943975769979,0.11902777176599312,0.3194944852685564
0.8600361699746439,0.0,0.45584902906469565,-0.0332197186670017,-0.7812859203263615,0.10023995311499571,0.44106568148666603
0.8700365905557444,0.0,0.5274429133924868,0.006324741585962407,-0.7398379079173125,0.083322740363988,0.6132292962461182
0.880037011136845,0.0,0.5990367977202778,0.0414053655163367,-0.7398379079173125,0.0674557105476226,0.5321240901784092
0.8900374317179455,0.0,0.6706306820480689,0.06588554896654637,-0.7398379079173125,0.05308219963012871,0.36343376849808523
0.900037852299046,0.0,0.7422245663758601,0.09312537778353316,-0.7398379079173125,0.02310814946459556,0.28881834101786497
0.9100382728801465,0.0,0.7797342278927208,0.12860307285719652,-0.6178209741591135,0.0041836547091423145,0.21148940400413688
0.920038693461247,0.0,0.742951040483521,0.15856501065840403,-0.25071320989903245,0.022575171955783666,-0.03851650512124443
0.9300391140423475,0.0,0.6757324257507471,0.1777107561986279,0.15837574986957173,-0.00805500860563276,-0.24885340442685558
0.940039534623448,0.0,0.6334546806185513,0.18906944151766975,0.3678666600716635,-0.10085340225732961,-0.28517048056516753
0.9500399552045485,0.0,0.6144107587306438,0.18696809406254222,0.4135348384829152,-0.15565921320265283,-0.22649968208204155
0.960040375785649,0.0,0.6201074298466769,0.16882633686988072,0.4048210648302365,-0.13134345379530124,-0.19827678722946507
0.9700407963667496,0.0,0.6530463154237696,0.14486993309384533,0.3778257041329217,-0.09110397324410204,-0.2660309348972803
0.9800412169478501,0.0,0.6905762062205003,0.1219502635139674,0.2695530504713997,-0.0671651840382032,-0.326232984633286
0.9900416375289506,0.0,0.7383932419611937,0.0939908272159461,0.0416977175627851,-0.022742255736709186,-0.2771514377853913
1.000042058110051,0.0,0.8061439420535191,0.064307465305897,-0.08013356066847963,-0.034033002191057475,-0.1955424277792548
1.0100424786911515,0.0,0.8447082887091117,0.056325880729981626,0.06749081947965531,-0.1162882570979996,-0.22867322169339416
1.0200428992722521,0.0,0.8367874848734596,0.07913566480249788,0.20497890024362625,-0.12005654941814406,-0.2102755050100308
1.0300433198533527,0.0,0.7988361287433545,0.11484881840081744,0.1450121118539427,-0.04304713835644442,-0.05150737364201027
1.0400437404344531,0.0,0.7401226001983122,0.1390601150671209,0.11432001550684322,-0.03793975603328623,-0.05890884533675861
1.0500441610155535,0.0,0.6977014913510111,0.14451687075501357,0.24540809821927126,-0.12740897902384601,-0.22150768437690002
1.0600445815966542,0.0,0.6847233724395152,0.14594248713382837,0.3921569841043159,-0.19561035693663548,-0.2820422477780832
1.0700450021777548,0.0,0.6803598914552582,0.151253609224847,0.43817788370136246,-0.20619994697256047,-0.2607816915740158
1.0800454227588552,0.0,0.6747445837297087,0.14850711310058218,0.3975289544728986,-0.20036241432990717,-0.20098892590243855
1.0900458433399556,0.0,0.6675958509060665,0.1279250924150529,0.3212638098405844,-0.19594305637510154,-0.09159715659123306
1.1000462639210562,0.0,0.6657613852706835,0.10531913930944073,0.2893177313400676,-0.1949658723127959,-0.04974567987883066
1.1100466845021568,0.0,0.6716768758444888,0.10804938737408452,0.34957647905981276,-0.19982184745267634,-0.17721371904124048
1.1200471050832572,0.0,0.6776787265910127,0.1341742722179102,0.4299852000457509,-0.19379291759916903,-0.2880772842948382
1.1300475256643576,0.0,0.6887045447698101,0.16160185437436478,0.4258377902204562,-0.1468491181410241,-0.2950777490690541
1.1400479462454582,0.0,0.7198105957828144,0.17752533798604642,0.327921254579315,-0.08709328745067191,-0.2154073870733669
1.1500483668265589,0.0,0.7648481921115821,0.17720538013376377,0.2429518230919059,-0.09176830314194936,-0.01862244251367278
1.1600487874076593,0.0,0.7940865943895061,0.16591461296864782,0.26977724207678716,-0.15999888759511724,0.03543131896405596
1.1700492079887597,0.0,0.8003450862378021,0.1540903927735025,0.36165662212921884,-0.21148245616717903,-0.09832497738858173
1.1800496285698603,0.0,0.8006880182572197,0.14601552208671464,0.41970083139356384,-0.22146451563631764,-0.21679321933457063
1.190050049150961,0.0,0.801944845482648,0.13983361998173133,0.4318769252330912,-0.21675452477008564,-0.254607183669493
1.2000504697320613,0.0,0.8006988013865137,0.13340441585049315,0.42484117496938545,-0.20553726678458886,-0.24771775906775717
1.2100508903131617,0.0,0.7934852433840357,0.12793644868712967,0.3969009413903632,-0.18541469110461675,-0.26111863649204126
1.2200513108942623,0.0,0.7794362226354502,0.12605083194906194,0.34890769212398315,-0.16303064534774697,-0.2317857232008423
1.230051731475363,0.0,0.7600234567690399,0.12437501941805078,0.3095752051820105,-0.16074564733986074,-0.13678990103943584
1.2400521520564634,0.0,0.7466838360226618,0.11449280972775407,0.2871154227610883,-0.18310851666642264,0.012528796188719965
1.2500525726375638,0.0,0.7462813704978934,0.09940663040294576,0.26365005499334176,-0.20199285167736655,0.11242658703324525
1.2600529932186644,0.0,0.7476770843876496,0.09969537460505906,0.24491014962552274,-0.19790446581082116,0.09995616334561966
1.270053413799765,0.0,0.7398673378596268,0.12597520541773705,0.2492430174152871,-0.17874999209616327,0.09679986017257051
1.2800538343808654,0.0,0.7245745664740482,0.1607844558716879,0.28571899807061407,-0.16361662257467974,0.04151898833778459
1.2900542549619658,0.0,0.707196585987111,0.18585859139191555,0.3446602511038152,-0.1565778812919437,-0.0974843715201781
1.3000546755430664,0.0,0.688553672253115,0.1988188589277433,0.39592036669171504,-0.15417580337584422,-0.24262396778634032
1.310055096124167,0.0,0.6703298985299373,0.20002614924385062,0.42219620489255116,-0.16231722360171305,-0.325161048827939
1.3200555167052674,0.0,0.6560973362369618,0.18655919130605866,0.41459758396977,-0.17661537391621326,-0.3243915079924376
1.3300559372863678,0.0,0.645188932255643,0.15451197471238645,0.3586125188844955,-0.18568045718146023,-0.21986979203028997
1.3400563578674685,0.0,0.635910853699771,0.109689123357985,0.2896843768803465,-0.19353291473429862,-0.05717561743430206
1.350056778448569,0.0,0.6293869311959148,0.07673617069488284,0.2794058515179812,-0.1919138716251111,-0.08727924113406929
1.3600571990296695,0.0,0.6179419883851062,0.0738146185103091,0.308940300208879,-0.15962235874021033,-0.16072430999454607
1.3700576196107699,0.0,0.5940399323702295,0.09715621435993103,0.31017666890871165,-0.12896580831709456,-0.05720224643296189
1.3800580401918705,0.0,0.5692044119114055,0.1310438782388844,0.3117532553698899,-0.14201071186355194,-0.04597934206507603
1.3900584607729711,0.0,0.5535683248770373,0.15528201997262991,0.36080511650847846,-0.17285973042014455,-0.19277457779785195
1.4000588813540715,0.0,0.5439473961219532,0.16228932231693746,0.4217670384307475,-0.1912862431931123,-0.30055074744636623
1.410059301935172,0.0,0.5371885825167841,0.16204584602243383,0.4517033709669281,-0.20131943165138425,-0.3194466060672651
1.4200597225162725,0.0,0.532496189101445,0.1645013342639018,0.4425236424419492,-0.20902958794579204,-0.29584276250301694
1.4300601430973732,0.0,0.5295586117120985,0.16464158965956932,0.3898928726673855,-0.21330226740047006,-0.2376556294015192
1.4400605636784736,0.0,0.5272794869291461,0.15325895342936222,0.31592808838499753,-0.21099031026399856,-0.11324838575312855
1.450060984259574,0.0,0.5261977044734774,0.13642799911022802,0.28897985013479455,-0.20373324779798505,-0.1174596133189866
1.4600614048406746,0.0,0.5259780361729806,0.12601215941079275,0.3292265991742788,-0.18676250690174517,-0.28738153917235404
1.4700618254217752,0.0,0.5165119667228426,0.11792987992543279,0.368998814571361,-0.14944178307064485,-0.31477903075278113
1.4800622460028756,0.0,0.49304737000388493,0.11037900301749523,0.37966753719936586,-0.11557752623381118,-0.22078708688054935
1.490062666583976,0.0,0.46712872172457715,0.11409738897238873,0.40076563932865567,-0.12987420415871315,-0.16172102806883576
1.5000630871650766,0.0,0.45124054556910864,0.1281887345034009,0.4393128952582422,-0.1785197605438742,-0.18983894530665799
1.5100635077461773,0.0,0.44637481242465127,0.14358844253350464,0.4402985571903564,-0.19341811874490175,-0.3271207928131705
1.5200639283272777,0.0,0.4525554606746531,0.15721349162480172,0.3112468723786095,-0.16469628630312572,-0.4089457950784806
1.530064348908378,0.0,0.4682255081372701,0.1685180236752462,0.0661406472015927,-0.1415383215539106,-0.297799116616307
1.5400647694894787,0.0,0.48621994262492085,0.1763317084478424,-0.06906188279874867,-0.12389380076765716,-0.14901400736651582
1.5500651900705793,0.0,0.5106762745911193,0.18098933984400456,0.03537088221091445,-0.10188047227994973,-0.20068504535395734
1.5600656106516797,0.0,0.5417204724975447,0.1833150591345231,0.2127954097693149,-0.10072008825281197,-0.3024672628671732
1.57006603123278,0.0,0.5694574884421506,0.1800528866868554,0.2876062591061072,-0.1303273267430768,-0.2997960707624038
1.5800664518138807,0.0,0.5837998585159209,0.16168237874751426,0.1776366236575562,-0.1568604832225933,-0.19613494389755248
1.5900668723949813,0.0,0.5748199121133194,0.10919233174849168,-0.15930138421500928,0.07879869315041915,0.012965938237717018
1.6000672929760817,0.0,0.46760881496324386,-0.001385969600276756,-0.5736989879837,0.5826771137407768,0.14930345150635027
1.6100677135571821,0.0,0.28623225556993837,-0.1593765634560253,-0.8346652694768294,0.6799639278629293,0.1797596707490348
1.6200681341382828,0.0,0.23230929502699685,-0.27302341976115635,-0.9162973466348765,0.30979091814206094,0.19362988722733082
1.6300685547193834,0.0,0.2952384730250401,-0.27938029709388856,-0.9265669892848861,0.09791713814233823,0.2657385374076131
1.6400689753004838,0.0,0.3583112626973065,-0.23090054536763463,-0.9265669892848861,0.08287188957451767,0.3313072276066632
1.6500693958815842,0.0,0.4213840523695728,-0.18785722404881178,-0.9265669892848861,0.06842707227028051,0.18321958568227434
1.6600698164626848,0.0,0.48445684204183936,-0.17975811976788403,-0.9265669892848861,0.0552514287158186,0.029334892682777773
1.6700702370437854,0.0,0.5475296317141057,-0.23786984035856543,-0.8254835045387527,0.043351323494755456,0.14559337052148222
1.6800706576248858,0.0,0.6106024213863722,-0.37364237995115857,-0.7244000197926195,0.031226852637968136,0.33042884122874
1.6900710782059862,0.0,0.6736752110586386,-0.47667507237425866,-0.7244000197926195,0.019624450848889224,0.3813710163011353
1.7000714987870869,0.0,0.7367480007309051,-0.4089393391867685,-0.7244000197926195,0.009070541856285325,0.24741803429279666
1.7100719193681875,0.0,0.7998207904031716,-0.21398278752389507,-0.7244000197926195,-0.0006602453436486566,0.0011689534045271127
1.7200723399492879,0.0,0.8628935800754379,-0.027542675836221307,-0.7018665769665854,0.06100225864843844,-0.0013875685395253778
1.7300727605303883,0.0,0.8464628356082757,0.08716337503850423,-0.6040158676189744,0.2634504123586271,0.2203430899934002
1.740073181111489,0.0,0.696211954077142,0.13884865896335727,-0.3898532662008601,0.36756180634422625,0.15313915908688103
1.7500736016925895,0.0,0.5515134016642176,0.15377101533862464,-0.11755144696926535,0.1977504939884064,-0.07382000104335922
1.76007402227369,0.0,0.4858155773789543,0.14343350893538645,0.0073956420828565125,0.09333374666093402,0.014600581621533873
1.7700744428547903,0.0,0.4101122662676569,0.09557817010889061,-0.14916196182419172,0.1858596217895894,0.20495633379775688
1.780074863435891,0.0,0.3266134122134929,-0.0001396475996562225,-0.4505501922702224,0.19934120175155884,0.10073516711200446
1.7900752840169916,0.0,0.3268337873310451,-0.12583246006161747,-0.6651604588355381,0.11729057230512274,-0.0998493129241784
1.800075704598092,0.0,0.3895083783229361,-0.19998294451453907,-0.7264307035789362,0.07418890622628795,0.06316970421608364
1.8100761251791924,0.0,0.45225969598552596,-0.17085052787093213,-0.7264307035789362,0.060642222483918054,0.25995965568159973
1.820076545760293,0.0,0.5150110136481156,-0.10894448169347234,-0.565879347852801,0.047617944479117616,0.15892827295314482
1.8300769663413936,0.0,0.5777623313107054,-0.07543466426698439,-0.4053279921266658,0.03564182386800805,0.15337377452840326
1.840077386922494,0.0,0.6405136489732952,-0.036696739487269654,-0.4053279921266658,0.024115773712031736,0.3113305658586711
1.8500778075035944,0.0,0.7032649666358851,0.043324374918687646,-0.3606882213261909,-0.008767968919565609,0.3396120930322927
1.860078228084695,0.0,0.7539913477919308,0.13283621764923498,-0.2046945442775485,-0.06362779936908847,0.07821188509437912
1.8700786486657957,0.0,0.7895054879476971,0.18142993949960498,0.0288565866749798,-0.08495988253366811,-0.25512679731160676
1.880079069246896,0.0,0.8019481511164533,0.1779063783622157,0.22350301041080825,-0.02421849337381938,-0.361689145043855
1.8900794898279965,0.0,0.7525010829137273,0.1450455672950236,0.3257678655060211,0.04054576921901667,-0.26994275478401153
1.900079910409097,0.0,0.6787655753800294,0.11224969407054139,0.3715316147595768,-0.011383822879168736,-0.1344036568210296
1.9100803309901977,0.0,0.6634080882625211,0.09932435593798883,0.38826716913805753,-0.09694381055613446,-0.12125840269456836
1.920080751571298,0.0,0.692951419440143,0.1096859902232299,0.386878175835679,-0.13065191276076205,-0.2189754300183564
1.9300811721523985,0.0,0.7061116656915737,0.1310946001223649,0.3788517751876254,-0.13891354802708036,-0.2636174880728029
1.9400815927334991,0.0,0.685736254779429,0.1442378819093241,0.33567571809324975,-0.11224337296273083,-0.25122215736614095
1.9500820133145997,0.0,0.649714486008354,0.1279525129107816,0.23195130190297467,-0.06590912268820474,-0.1769582486440377
1.9600824338957001,0.0,0.6049955862884216,0.0701417186359327,0.1488366666191174,-0.033625254228596024,-0.03242375975381707
1.9700828544768005,0.0,0.5566573839036928,0.004418999848523866,0.18472932130171532,-0.050680264151543856,-0.03567349868326934
1.9800832750579012,0.0,0.5225516206395107,-0.01651740590809701,0.26705603948352186,-0.07880691651314432,-0.20141168198328066
1.9900836956390018,0.0,0.49001984755833455,0.003792774539621624,0.2369183536094488,-0.027112747156403022,-0.28779009901504066
2.000084116220102,0.0,0.43452314972213313,0.022010507128080246,0.06528925555919692,0.25254470739307744,-0.11029235369213257
2.0100845368012026,0.0,0.30213483909082384,0.0059629125546468,-0.09017500347463507,0.5967522126131358,0.36765005212976193
2.020084957382303,0.0,0.07676537989960087,-0.05436080902100349,-0.1349830557029842,0.5538849349194241,0.7744307945527305
2.030085377963404,0.0,-0.14119303058340177,-0.1603469380665007,-0.21126464741048592,0.23375014035656025,0.8483881310893823
2.0400857985445042,0.0,-0.24282574971816095,-0.31458578516108743,-0.3976719071216008,0.0694175035302791,0.7832314043945713
2.0500862191256046,0.0,-0.1560919910182294,-0.45005740545512835,-0.556573088167731,0.21738593889367688,0.7180746776997604
2.0600866397067055,0.0,0.03873025076708744,-0.41979538982312625,-0.6046198350699877,0.5218532887101708,0.5754230188878607
2.070087060287806,0.0,0.23368520013410368,-0.21853233119862112,-0.6761025851190343,0.7178888502632028,0.3621574121547214
2.0800874808689063,0.0,0.42864014950111984,-0.013046347818488551,-0.747585335168081,0.5973295696472638,0.2408740053184113
2.0900879014500067,0.0,0.5698323677706763,0.10607910770277953,-0.6325451678800369,0.23620156014547708,0.2046918141830815
2.100088322031107,0.0,0.5976407667201834,0.1452471398267534,-0.3895698020567809,-0.034709480209236025,0.044712091030569744
2.110088742612208,0.0,0.5699499389416874,0.1239787232615942,-0.31896471565865825,-0.12353254236884433,-0.23231174916842964
2.1200891631933083,0.0,0.557894261915838,0.10799034151759623,-0.4036070748871812,-0.1365918614889842,-0.37089188535024
2.1300895837744087,0.0,0.5519705473997412,0.13939652392854468,-0.2875119126397438,-0.1263536877995338,-0.32473779862076596
2.1400900043555096,0.0,0.5306871552324782,0.17665773955248837,0.027931895558898395,-0.1366208253108512,-0.26179765779582004
2.15009042493661,0.0,0.5132432961602277,0.18660204792641444,0.29313267393147824,-0.1788234323627728,-0.3067911915969191
2.1600908455177104,0.0,0.5111921118369303,0.17050223789146243,0.3855373307855175,-0.192817243096601,-0.3403824637509849
2.1700912660988108,0.0,0.502988382857204,0.12227343574305101,0.33079418894475665,-0.16044011112829462,-0.12161603911076484
2.180091686679911,0.0,0.4823290505642428,0.033089616015429944,0.22614936722417303,-0.09969908388364557,0.15757697165346074
2.190092107261012,0.0,0.44528127754543695,-0.07988668622078805,0.15532375172481608,-0.029557966247856827,0.15887884116303966
2.2000925278421124,0.0,0.39627033768257286,-0.16885288115291133,0.1383610385046988,0.012032589351902798,-0.048169072054922255
2.210092948423213,0.0,0.3908985149755972,-0.18691927065815808,0.1346644738224317,0.12864520947522332,-0.18845235905102117
2.2200933690043136,0.0,0.49245395323989727,-0.1228715663566644,0.1182238004189234,0.32776786122329477,-0.0439199314662002
2.230093789585414,0.0,0.6560674765681186,-0.01571144916192614,0.12192856394347602,0.2940472979108869,0.22819918919303966
2.2400942101665144,0.0,0.7597319490407366,0.06827908655210292,0.10025102630230046,0.03480403770458515,0.1813772283376145
2.250094630747615,0.0,0.7738736834902821,0.09776636728083095,-0.0424356067782963,-0.09453592790889608,-0.02721210808048409
2.2600950513287152,0.0,0.778938234076777,0.1114615996397014,-0.1748954340702225,-0.0543386140275256,-0.018346032440714834
2.270095471909816,0.0,0.8263679042238526,0.14709602512925665,-0.07677504056044634,-0.047085545550835446,0.059208459656191516
2.2800958924909165,0.0,0.8712488706341599,0.18042321062281688,0.17530213439185108,-0.1117341693131501,0.028217889630418717
2.290096313072017,0.0,0.894233044988289,0.1894159405018945,0.3582049171255708,-0.14639631737983652,-0.1305714284053369
2.3000967336531177,0.0,0.918663445268162,0.18573195235628706,0.4290087513631931,-0.15811374015112345,-0.250297038493292
2.310097154234218,0.0,0.9352306778479877,0.17912373133755688,0.44416092237185406,-0.18214464826873158,-0.28261197111291175
2.3200975748153185,0.0,0.9347749625971582,0.16758096119094554,0.3876889228002384,-0.1793545414509145,-0.31985025178381077
2.330097995396419,0.0,0.9170623741773339,0.14242223045992045,0.25084501724812786,-0.13336733559046512,-0.054967493323805065
2.3400984159775193,0.0,0.8798570657236632,0.1128279466560811,0.16933390530765663,-0.07997740201079329,0.3524312528094826
2.35009883655862,0.0,0.8328354248901022,0.10426530905929095,0.2557654130122749,-0.08175140138370442,0.1899921721767603
2.3600992571397206,0.0,0.7996178208182158,0.1196067784011344,0.40103243224013574,-0.13069202655429732,-0.2238613170894493
2.370099677720821,0.0,0.7803085719154145,0.138447997237383,0.4729444361343839,-0.1640402921475744,-0.29376415421332025
2.380100098301922,0.0,0.7651645199442887,0.1492118161275115,0.4852614869932046,-0.1774392860331302,-0.21263838059514326
2.390100518883022,0.0,0.7536510642616222,0.15408535080962232,0.4569127360292192,-0.19120800657121026,-0.2241107891355213
2.4001009394641226,0.0,0.7464870416852457,0.15833719019570983,0.34778636556706316,-0.20520608865540843,-0.17390197462725354
2.410101360045223,0.0,0.7457698819423585,0.16656137497241644,0.2096193006046608,-0.21330028141898658,-0.05961564652584857
2.4201017806263234,0.0,0.7478824871874508,0.17400462499586614,0.19365943345180922,-0.206511574988948,-0.11185554856050771
2.4301022012074243,0.0,0.7435135183748021,0.16993869889525884,0.30618706210210506,-0.1831000688726453,-0.22949535338956936
2.4401026217885247,0.0,0.7288912237596569,0.15618214955471807,0.39742741876387166,-0.16130184882609888,-0.26193974226758143
2.450103042369625,0.0,0.7099592209050053,0.1414235215873827,0.3817892592891336,-0.14962211415030824,-0.186300950005759
2.460103462950726,0.0,0.6889518531434552,0.11686185082946217,0.23384782937791854,-0.12518042171846924,0.05838579404277157
2.4701038835318263,0.0,0.6586412750681758,0.05827493279247838,-0.015838490217780006,0.030759580993276366,0.20603498287261265
2.4801043041129267,0.0,0.5614477249679188,-0.040335560580612446,-0.16960441872083346,0.34187871948108,0.2938333296348447
2.490104724694027,0.0,0.3997418490787328,-0.13054938568535507,-0.12092614060445768,0.5162813158935539,0.5196756122754834
2.5001051452751275,0.0,0.3660020310759032,-0.13673826308264658,-0.053592073138891846,0.5566051869347011,0.27901505627862266
2.5101055658562283,0.0,0.5244496158252803,-0.04663518952477733,-0.04524358108562983,0.5287081765732784,-0.24554869947682045
2.5201059864373287,0.0,0.6797707561186351,0.07206365183725118,0.04763526747577664,0.21430489880229522,-0.3323753857587888
2.530106407018429,0.0,0.7222606106930745,0.15546347384578776,0.23334140839385636,-0.10827667414937943,-0.23731649143103503
2.54010682759953,0.0,0.7113722713392929,0.19284294230743904,0.3844982889951501,-0.1769471591503461,-0.27129444454715923
2.5501072481806304,0.0,0.6964637684140409,0.20156200038510652,0.4511211581827021,-0.16683001564414363,-0.2858050831148004
2.560107668761731,0.0,0.6804530193529618,0.19640795915760045,0.4631233742576142,-0.16584988672732093,-0.29657690744008103
2.570108089342831,0.0,0.6652039778346382,0.18269971665074633,0.44758548533227327,-0.1739947992391108,-0.3465128335785262
2.5801085099239316,0.0,0.6551978654055913,0.1586258459938735,0.4061294982383507,-0.1757436545875687,-0.23677643201497067
2.5901089305050324,0.0,0.6606884938613389,0.12579515189453522,0.35241651167632354,-0.1483131386422179,-0.07298979602703602
2.600109351086133,0.0,0.6848143801477358,0.10660910403593499,0.32113580835984207,-0.1224507327699847,-0.05926797003392401
2.6101097716672332,0.0,0.7127997585727166,0.11902642758696466,0.32169644124407676,-0.14170143097220045,-0.08500929989404893
2.620110192248334,0.0,0.7271419895997587,0.14775173163349672,0.3372225638049327,-0.18018811367666232,-0.16594648346078697
2.6301106128294345,0.0,0.725306953087825,0.17098277016740374,0.36229682709539424,-0.19653678742553943,-0.2409802278518307
2.640111033410535,0.0,0.7177982362380113,0.18137176555088855,0.3969794648715295,-0.20191728088544467,-0.21776615724480358
